example_id,conversation_id,brand,primary_intent,primary_intent_name,secondary_intent,secondary_intent_name,difficulty,response_type,customer_message,expected_behavior,gold_response_guidance,reference_support_response,source_reference,split
golden_154,conv_661477,AmazonHelp,digital_services_technical,Digital Devices & Services,,,hard,escalation,"that's just it, I can't get a tracking number from your website.","Identify digital device or streaming service (Kindle, Fire TV, Alexa, Prime Video), offer initial troubleshooting steps (restart device, check app update, verify network), and link to device support hub.",Offer relevant first-line troubleshooting step for device/app; avoid promising unverified hardware replacements; point to official device help page.,We'd like to look into this further with you. At your nearest convenience please reach out to us here: <URL>,test/amazon_escalation_pairs_test.jsonl#pair_0025072,test
golden_155,conv_585838,AmazonHelp,digital_services_technical,Digital Devices & Services,,,medium,clarification,"my prine video download is 'waiting' and won't resume. I am abroad, how to I fix it?","Identify digital device or streaming service (Kindle, Fire TV, Alexa, Prime Video), offer initial troubleshooting steps (restart device, check app update, verify network), and link to device support hub.",Offer relevant first-line troubleshooting step for device/app; avoid promising unverified hardware replacements; point to official device help page.,"Hi Alisha, I am sorry to hear that. Which country are you trying to watch in?",test/amazon_clarification_pairs_test.jsonl#pair_0023041,test
golden_156,conv_2911680,AmazonHelp,digital_services_technical,Digital Devices & Services,,,hard,escalation,"Hey , very upset. My kindle just died. Now what do I do?","Identify digital device or streaming service (Kindle, Fire TV, Alexa, Prime Video), offer initial troubleshooting steps (restart device, check app update, verify network), and link to device support hub.",Offer relevant first-line troubleshooting step for device/app; avoid promising unverified hardware replacements; point to official device help page.,I'm sorry about your Kindle! Please get in touch with us here for available options: <URL>,test/amazon_escalation_pairs_test.jsonl#pair_0085537,test
golden_157,conv_1135949,AmazonHelp,digital_services_technical,Digital Devices & Services,,,easy,resolution,the alexa app is not available on the indian App Store. How would we set up our echo devices without it.,"Identify digital device or streaming service (Kindle, Fire TV, Alexa, Prime Video), offer initial troubleshooting steps (restart device, check app update, verify network), and link to device support hub.",Offer relevant first-line troubleshooting step for device/app; avoid promising unverified hardware replacements; point to official device help page.,The Alexa app will be available in the App Store / Play Store when the devices start shipping the week of Oct 30.,test/amazon_resolution_pairs_test.jsonl#pair_0040017,test
golden_158,conv_2198871,AmazonHelp,digital_services_technical,Digital Devices & Services,,,hard,escalation,Will Echo units purchased in Japan understand English as well? Can they also be used in the States or Japan only?,"Identify digital device or streaming service (Kindle, Fire TV, Alexa, Prime Video), offer initial troubleshooting steps (restart device, check app update, verify network), and link to device support hub.",Offer relevant first-line troubleshooting step for device/app; avoid promising unverified hardware replacements; point to official device help page.,<URL>,test/amazon_escalation_pairs_test.jsonl#pair_0064265,test
golden_159,conv_1560852,AmazonHelp,digital_services_technical,Digital Devices & Services,,,hard,escalation,Anyone can help setting up amazon echo? Having a language error..,"Identify digital device or streaming service (Kindle, Fire TV, Alexa, Prime Video), offer initial troubleshooting steps (restart device, check app update, verify network), and link to device support hub.",Offer relevant first-line troubleshooting step for device/app; avoid promising unverified hardware replacements; point to official device help page.,Kindly get in touch with us here: <URL> and we’ll be glad to help you.,test/amazon_escalation_pairs_test.jsonl#pair_0053027,test
golden_160,conv_1009195,AmazonHelp,digital_services_technical,Digital Devices & Services,,,hard,escalation,Love how my #Alexa responds to random shit on the tv and every fucking advert for it. Fuck my life! 😒,"Identify digital device or streaming service (Kindle, Fire TV, Alexa, Prime Video), offer initial troubleshooting steps (restart device, check app update, verify network), and link to device support hub.",Offer relevant first-line troubleshooting step for device/app; avoid promising unverified hardware replacements; point to official device help page.,I'm sorry for this experience. Have you looked into changing the Wake Word: <URL>,test/amazon_escalation_pairs_test.jsonl#pair_0036171,test
golden_161,conv_965182,AmazonHelp,digital_services_technical,Digital Devices & Services,,,medium,clarification,They said I have two email addresses registered. I don't. I check the website and there is only one.,"Identify digital device or streaming service (Kindle, Fire TV, Alexa, Prime Video), offer initial troubleshooting steps (restart device, check app update, verify network), and link to device support hub.",Offer relevant first-line troubleshooting step for device/app; avoid promising unverified hardware replacements; point to official device help page.,do you have any other email address' you use? Or it could be a typo in your email address,test/amazon_clarification_pairs_test.jsonl#pair_0034489,test
golden_162,conv_31848,AmazonHelp,digital_services_technical,Digital Devices & Services,,,medium,clarification,Hi - when are you going to fix your 'glitch' that is stopping your sellers getting paid? Its been 3 days now.,"Identify digital device or streaming service (Kindle, Fire TV, Alexa, Prime Video), offer initial troubleshooting steps (restart device, check app update, verify network), and link to device support hub.",Offer relevant first-line troubleshooting step for device/app; avoid promising unverified hardware replacements; point to official device help page.,Sorry to hear this. Have you contacted seller central about this? What did they advise?,test/amazon_clarification_pairs_test.jsonl#pair_0001010,test
golden_163,conv_2578441,AmazonHelp,service_complaint_escalation,Customer Service Escalation,,,hard,resolution,"Nope. I got nowhere with the chat other than for someone to close the chat on me without solving anything. Absolutely useless, not wasting my time again.","Acknowledge customer frustration and poor experience with sincere de-escalation, avoid defensive arguments, and escalate to specialized support via private channel or callback.","De-escalate with empathetic, non-defensive language; apologize for the prior negative experience; provide direct channel to speak with an escalated support specialist.","We'd really like to help with this, but we don't have access to your account through Twitter. Who is the carrier and what does the latest tracking update for your order show here: <URL>",test/amazon_resolution_pairs_test.jsonl#pair_0075649,test
golden_164,conv_1144154,AmazonHelp,service_complaint_escalation,Customer Service Escalation,,,hard,clarification,"Deeply disappointed,dismayed &amp; disgusted with Amazon delivery service. Place order on 14th Oct, till date not able 2 deliver.","Acknowledge customer frustration and poor experience with sincere de-escalation, avoid defensive arguments, and escalate to specialized support via private channel or callback.","De-escalate with empathetic, non-defensive language; apologize for the prior negative experience; provide direct channel to speak with an escalated support specialist.",Could you confirm if we happened to miss the mentioned time frame? (2/2),test/amazon_clarification_pairs_test.jsonl#pair_0040275,test
golden_165,conv_285157,AmazonHelp,service_complaint_escalation,Customer Service Escalation,,,hard,escalation,"Instead, can you call me on 9810486357.","Acknowledge customer frustration and poor experience with sincere de-escalation, avoid defensive arguments, and escalate to specialized support via private channel or callback.","De-escalate with empathetic, non-defensive language; apologize for the prior negative experience; provide direct channel to speak with an escalated support specialist.",Please don’t provide your contact details as it is personal information. Our page is visible to the public.2/2,test/amazon_escalation_pairs_test.jsonl#pair_0009782,test
golden_166,conv_2688049,AmazonHelp,service_complaint_escalation,Customer Service Escalation,,,hard,escalation,"Get it sorted out today. I've literally lost patience. I've been talking to Amazon for the past week. My no is 8076228626, call me on this no. I'm not going to do anything from my side anymore. I literally want to break the nose of my friend who suggested Amazon to me.","Acknowledge customer frustration and poor experience with sincere de-escalation, avoid defensive arguments, and escalate to specialized support via private channel or callback.","De-escalate with empathetic, non-defensive language; apologize for the prior negative experience; provide direct channel to speak with an escalated support specialist.","We'd like to sort this for you. However, being on social platform we won't be able to call you from here and gain access to your account. Please fill in your details here: <URL> and let us know. We'll work on this and reach out to you. ^VN (1/2)",test/amazon_escalation_pairs_test.jsonl#pair_0078588,test
golden_167,conv_843128,AmazonHelp,service_complaint_escalation,Customer Service Escalation,,,hard,clarification,#AmazonIndian #CustomerCare is #Busy or #AutoMaticToCut Now. How To Complaint Him? #MyOrders in Under ICU.. So Bad,"Acknowledge customer frustration and poor experience with sincere de-escalation, avoid defensive arguments, and escalate to specialized support via private channel or callback.","De-escalate with empathetic, non-defensive language; apologize for the prior negative experience; provide direct channel to speak with an escalated support specialist.",Sorry about that. May I know the error message that you're seeing while placing the order?,test/amazon_clarification_pairs_test.jsonl#pair_0033992,test
golden_168,conv_2724576,AmazonHelp,service_complaint_escalation,Customer Service Escalation,,,hard,resolution,"Furthermore, when I requested escalating complaint further, told no managers available to speak to. Await your thoughts/comments","Acknowledge customer frustration and poor experience with sincere de-escalation, avoid defensive arguments, and escalate to specialized support via private channel or callback.","De-escalate with empathetic, non-defensive language; apologize for the prior negative experience; provide direct channel to speak with an escalated support specialist.",Thanks for letting us know what's going on! Not all items are eligible for a replacement based on the seller or stock issues. Did you receive an e-mail about the refund you were offered stating it had been processed?,test/amazon_resolution_pairs_test.jsonl#pair_0079466,test
golden_169,conv_969121,AmazonHelp,service_complaint_escalation,Customer Service Escalation,,,hard,escalation,I Registered A Compliant On 6th Oct On But Still Not Any Solution. Worst Customer Service Don't Waste Ur Money,"Acknowledge customer frustration and poor experience with sincere de-escalation, avoid defensive arguments, and escalate to specialized support via private channel or callback.","De-escalate with empathetic, non-defensive language; apologize for the prior negative experience; provide direct channel to speak with an escalated support specialist.",Kindly share your details here: <URL> and I'll get in touch with you soon.,test/amazon_escalation_pairs_test.jsonl#pair_0034586,test
golden_170,conv_2316608,AmazonHelp,service_complaint_escalation,Customer Service Escalation,,,hard,escalation,"Extremely bad services from , customer care is useless.😡😡","Acknowledge customer frustration and poor experience with sincere de-escalation, avoid defensive arguments, and escalate to specialized support via private channel or callback.","De-escalate with empathetic, non-defensive language; apologize for the prior negative experience; provide direct channel to speak with an escalated support specialist.",I see that you are upset with our services. Kindly share your details here: <URL> and we’ll contact you soon.,test/amazon_escalation_pairs_test.jsonl#pair_0068035,test
golden_171,conv_1338459,AmazonHelp,service_complaint_escalation,Customer Service Escalation,,,hard,clarification,your delivery person made the same mistake 3 times &amp; didn’t try to call me when they got confused. They have my # for a reason!!,"Acknowledge customer frustration and poor experience with sincere de-escalation, avoid defensive arguments, and escalate to specialized support via private channel or callback.","De-escalate with empathetic, non-defensive language; apologize for the prior negative experience; provide direct channel to speak with an escalated support specialist.",We'd like to help! Without providing any account sensitive info could you tell us more about the issue?,test/amazon_clarification_pairs_test.jsonl#pair_0046193,test
golden_172,conv_779975,AmazonHelp,service_complaint_escalation,Customer Service Escalation,,,hard,escalation,Why don't you verify the number of the delivery agent before messaging it. This guy says wrong number and is rude too. <URL>,"Acknowledge customer frustration and poor experience with sincere de-escalation, avoid defensive arguments, and escalate to specialized support via private channel or callback.","De-escalate with empathetic, non-defensive language; apologize for the prior negative experience; provide direct channel to speak with an escalated support specialist.",That's odd! Let us check this out for you. Please drop your details here: <URL> (1/2),test/amazon_escalation_pairs_test.jsonl#pair_0028550,test
golden_173,conv_986158,AmazonHelp,service_complaint_escalation,Customer Service Escalation,,,hard,clarification,"Call me
Chor company he Amazon
Mat lena Amazon c kuch bhi
Chor company he OnePlus
Or Amazon......
9723269852
Call me","Acknowledge customer frustration and poor experience with sincere de-escalation, avoid defensive arguments, and escalate to specialized support via private channel or callback.","De-escalate with empathetic, non-defensive language; apologize for the prior negative experience; provide direct channel to speak with an escalated support specialist.",That's quite a remark! Could you let us know what went wrong? We'd like to look into it. 1/2,test/amazon_clarification_pairs_test.jsonl#pair_0036579,test
golden_174,conv_2925507,AmazonHelp,service_complaint_escalation,Customer Service Escalation,,,hard,clarification,I am disgusted with customer service. 3 hrs later still no resolution to my missing pkg. Just useless apologies and excuses about delivery.,"Acknowledge customer frustration and poor experience with sincere de-escalation, avoid defensive arguments, and escalate to specialized support via private channel or callback.","De-escalate with empathetic, non-defensive language; apologize for the prior negative experience; provide direct channel to speak with an escalated support specialist.","I'm so sorry you haven't received your order. When you last spoke with us, what options or information was provided?",test/amazon_clarification_pairs_test.jsonl#pair_0086011,test
golden_175,conv_1288191,AmazonHelp,service_complaint_escalation,Customer Service Escalation,,,hard,escalation,you were meant to call me back 1hr ago re:lost parcel needed for tmoro. U were calling the driver to find out where it was left??,"Acknowledge customer frustration and poor experience with sincere de-escalation, avoid defensive arguments, and escalate to specialized support via private channel or callback.","De-escalate with empathetic, non-defensive language; apologize for the prior negative experience; provide direct channel to speak with an escalated support specialist.",Oh no! Sorry about that! Please reach out to us here and we'd be happy to help: <URL>,test/amazon_escalation_pairs_test.jsonl#pair_0044690,test
golden_176,conv_982969,AmazonHelp,service_complaint_escalation,Customer Service Escalation,,,hard,escalation,It's my office address which was probably closed today. The delivery person didn't call me to ask. I just need to know if it'll come tomo? <URL>,"Acknowledge customer frustration and poor experience with sincere de-escalation, avoid defensive arguments, and escalate to specialized support via private channel or callback.","De-escalate with empathetic, non-defensive language; apologize for the prior negative experience; provide direct channel to speak with an escalated support specialist.",You can connect with us here: <URL> and we'll look into it for you.,test/amazon_escalation_pairs_test.jsonl#pair_0035257,test
golden_177,conv_1485744,AmazonHelp,service_complaint_escalation,Customer Service Escalation,,,hard,escalation,can any one call me in 7011152488 as I am unable to call on your toll free no. Call getting disconnect automatically.,"Acknowledge customer frustration and poor experience with sincere de-escalation, avoid defensive arguments, and escalate to specialized support via private channel or callback.","De-escalate with empathetic, non-defensive language; apologize for the prior negative experience; provide direct channel to speak with an escalated support specialist.","Also, please don't provide your details, we consider it to be personal info. Our page is visible to the public. (2/2)",test/amazon_escalation_pairs_test.jsonl#pair_0050808,test
golden_178,conv_972602,AmazonHelp,service_complaint_escalation,Customer Service Escalation,,,hard,escalation,Now I will raise complaint on consumer court of India,"Acknowledge customer frustration and poor experience with sincere de-escalation, avoid defensive arguments, and escalate to specialized support via private channel or callback.","De-escalate with empathetic, non-defensive language; apologize for the prior negative experience; provide direct channel to speak with an escalated support specialist.","is different from the MRP given on the website due to various reasons. For more info, refer <URL> 2/2",test/amazon_escalation_pairs_test.jsonl#pair_0034827,test
golden_179,conv_2379742,AmazonHelp,service_complaint_escalation,Customer Service Escalation,,,hard,escalation,I don't want to visit any Page as i don't have time either call me else i will keep Updating you on this.,"Acknowledge customer frustration and poor experience with sincere de-escalation, avoid defensive arguments, and escalate to specialized support via private channel or callback.","De-escalate with empathetic, non-defensive language; apologize for the prior negative experience; provide direct channel to speak with an escalated support specialist.","We wouldn't be able to access your Amazon account details on Twitter. We'd like to help you, please contact us through the link provided earlier.",test/amazon_escalation_pairs_test.jsonl#pair_0069884,test
golden_180,conv_533280,AmazonHelp,service_complaint_escalation,Customer Service Escalation,,,hard,escalation,"My order was suppose to arrive today, I called Cus Serv and asked them to request that courier will call me...yesterday cuz it’s happened before. Just got a delivery attempted text...every time","Acknowledge customer frustration and poor experience with sincere de-escalation, avoid defensive arguments, and escalate to specialized support via private channel or callback.","De-escalate with empathetic, non-defensive language; apologize for the prior negative experience; provide direct channel to speak with an escalated support specialist.",I do understand how frustrating this must be! Please reach back out to us so we may report this. <URL>,test/amazon_escalation_pairs_test.jsonl#pair_0021206,test
golden_181,conv_959701,AmazonHelp,unknown_or_ambiguous,Unknown or Ambiguous,,,hard,clarification,I’ve gone through the entire scenario so many times with so many different people it is ridiculous that there is no continuity of process.,"Identify that the customer message lacks specific order or issue details, refrain from guessing or hallucinating an issue, and ask a focused clarifying question.","Ask clarifying questions to identify whether inquiry relates to an order, account, or digital service; do NOT invent problem details or claim an action was taken.",Have you received any e-mails regarding this issue from the Account Specialist?,test/amazon_clarification_pairs_test.jsonl#pair_0034342,test
golden_182,conv_885371,AmazonHelp,unknown_or_ambiguous,Unknown or Ambiguous,,,hard,escalation,Please arrange a call back on my mobile,"Identify that the customer message lacks specific order or issue details, refrain from guessing or hallucinating an issue, and ask a focused clarifying question.","Ask clarifying questions to identify whether inquiry relates to an order, account, or digital service; do NOT invent problem details or claim an action was taken.",You may request for a call back from our support team here: <URL>,test/amazon_escalation_pairs_test.jsonl#pair_0032104,test
golden_183,conv_99898,AmazonHelp,unknown_or_ambiguous,Unknown or Ambiguous,,,hard,escalation,And the other issue has not been resolved,"Identify that the customer message lacks specific order or issue details, refrain from guessing or hallucinating an issue, and ask a focused clarifying question.","Ask clarifying questions to identify whether inquiry relates to an order, account, or digital service; do NOT invent problem details or claim an action was taken.",Let's have a specialist look into both issues for you. Please click here: <URL> so we can further assist.,test/amazon_escalation_pairs_test.jsonl#pair_0002930,test
golden_184,conv_2397086,AmazonHelp,unknown_or_ambiguous,Unknown or Ambiguous,,,hard,escalation,Used the link. Filled out a form. Received this email back. <URL>,"Identify that the customer message lacks specific order or issue details, refrain from guessing or hallucinating an issue, and ask a focused clarifying question.","Ask clarifying questions to identify whether inquiry relates to an order, account, or digital service; do NOT invent problem details or claim an action was taken.","I'm so sorry that the link provided didn't work properly! In this case, can you please attempt this alternative link? <URL>",test/amazon_escalation_pairs_test.jsonl#pair_0070544,test
golden_185,conv_2748320,AmazonHelp,unknown_or_ambiguous,Unknown or Ambiguous,,,medium,resolution,"I’m glad to see this how packages are treated. Really, maybe at least pretend to care a little more than that. The only saving grace is that it wasn’t something truly fragile, because I would hate to see how would go. <URL>","Identify that the customer message lacks specific order or issue details, refrain from guessing or hallucinating an issue, and ask a focused clarifying question.","Ask clarifying questions to identify whether inquiry relates to an order, account, or digital service; do NOT invent problem details or claim an action was taken.",So sorry for the state of your delivery. This is not what we want and we're here to help! We'd like to escalate your carrier feedback and see what options are available on this. Please call or chat in here: <URL> Let us know how that goes.,test/amazon_resolution_pairs_test.jsonl#pair_0080059,test
golden_186,conv_2417319,AmazonHelp,unknown_or_ambiguous,Unknown or Ambiguous,,,easy,resolution,Very unhappy with ordered something and was told would be here by yesterday 8pm. No sign of it and heard nothing from amazon.,"Identify that the customer message lacks specific order or issue details, refrain from guessing or hallucinating an issue, and ask a focused clarifying question.","Ask clarifying questions to identify whether inquiry relates to an order, account, or digital service; do NOT invent problem details or claim an action was taken.","I'm sorry for the wait! What does the tracking show here: <URL> Please let us know, we're here to help!",test/amazon_resolution_pairs_test.jsonl#pair_0071009,test
golden_187,conv_158606,AmazonHelp,unknown_or_ambiguous,Unknown or Ambiguous,,,hard,escalation,RESPECTED SIR I WANT TO SELL MY BRANDED WOMENS CLOTHING PLS GUIDE ME CELL NO. 9840590007,"Identify that the customer message lacks specific order or issue details, refrain from guessing or hallucinating an issue, and ask a focused clarifying question.","Ask clarifying questions to identify whether inquiry relates to an order, account, or digital service; do NOT invent problem details or claim an action was taken.",I understand you want to become a seller on amazon. Kindly connect with our support team here: <URL> and we will assist you accordingly. 1/2,test/amazon_escalation_pairs_test.jsonl#pair_0004887,test
golden_188,conv_2032922,AmazonHelp,unknown_or_ambiguous,Unknown or Ambiguous,,,hard,clarification,it´s all in the CS log if you care to look…,"Identify that the customer message lacks specific order or issue details, refrain from guessing or hallucinating an issue, and ask a focused clarifying question.","Ask clarifying questions to identify whether inquiry relates to an order, account, or digital service; do NOT invent problem details or claim an action was taken.","We'd love to help! However, we don't have access to your account via Twitter. Could you give us some information as to what is going on? We're here to help.",test/amazon_clarification_pairs_test.jsonl#pair_0061488,test
golden_189,conv_2980931,AmazonHelp,unknown_or_ambiguous,Unknown or Ambiguous,,,hard,escalation,i didn’t know you could see when people buy you stuff from your amazon wish list and i spoiled my surprise of new vans 😭,"Identify that the customer message lacks specific order or issue details, refrain from guessing or hallucinating an issue, and ask a focused clarifying question.","Ask clarifying questions to identify whether inquiry relates to an order, account, or digital service; do NOT invent problem details or claim an action was taken.",I'm sorry your surprise was spoiled! See here for how to stop this from happening again in the future: <URL>,test/amazon_escalation_pairs_test.jsonl#pair_0088075,test
golden_190,conv_468195,AmazonHelp,unknown_or_ambiguous,Unknown or Ambiguous,,,hard,resolution,But you just said the contrary? <URL>,"Identify that the customer message lacks specific order or issue details, refrain from guessing or hallucinating an issue, and ask a focused clarifying question.","Ask clarifying questions to identify whether inquiry relates to an order, account, or digital service; do NOT invent problem details or claim an action was taken.",Apologies for the miscommunication. Please follow the steps provided by ^CL. Thanks for your patience with this mishap.,test/amazon_resolution_pairs_test.jsonl#pair_0018552,test
golden_191,conv_1004517,AmazonHelp,unknown_or_ambiguous,Unknown or Ambiguous,,,hard,escalation,"don't remember saying leave my parcel on my doorstep ......thanks Amazon , good job it was still there when I came home ,😡😡 <URL>","Identify that the customer message lacks specific order or issue details, refrain from guessing or hallucinating an issue, and ask a focused clarifying question.","Ask clarifying questions to identify whether inquiry relates to an order, account, or digital service; do NOT invent problem details or claim an action was taken.",I'm sorry about this inconvenience! We'd like to assist you with this and take a closer look into it. Please provide your detailed information here: <URL>,test/amazon_escalation_pairs_test.jsonl#pair_0036031,test
golden_192,conv_2533516,AmazonHelp,unknown_or_ambiguous,Unknown or Ambiguous,,,medium,clarification,Pues vaya...😕 es que hice la reserva el 28 de agosto y no me lo envían,"Identify that the customer message lacks specific order or issue details, refrain from guessing or hallucinating an issue, and ask a focused clarifying question.","Ask clarifying questions to identify whether inquiry relates to an order, account, or digital service; do NOT invent problem details or claim an action was taken.",¿Has verificado si has recibido un email indicándote la razón de esta situación?,test/amazon_clarification_pairs_test.jsonl#pair_0074481,test
golden_193,conv_441891,AmazonHelp,unknown_or_ambiguous,Unknown or Ambiguous,,,hard,escalation,"#Fake_promises again
now your phone helpline #Liars disconnecting my call every time 😡
42inch tv ka piche yeh likha hota hain kya <URL>","Identify that the customer message lacks specific order or issue details, refrain from guessing or hallucinating an issue, and ask a focused clarifying question.","Ask clarifying questions to identify whether inquiry relates to an order, account, or digital service; do NOT invent problem details or claim an action was taken.",Please share your details from the link here: <URL> to assist you further. (2/2),test/amazon_escalation_pairs_test.jsonl#pair_0017368,test
golden_194,conv_2565525,AmazonHelp,unknown_or_ambiguous,Unknown or Ambiguous,,,medium,clarification,On dit souvent que l'animal ressemble à son maître Mouahahahah,"Identify that the customer message lacks specific order or issue details, refrain from guessing or hallucinating an issue, and ask a focused clarifying question.","Ask clarifying questions to identify whether inquiry relates to an order, account, or digital service; do NOT invent problem details or claim an action was taken.","HAHA, puis-je avoir une autre photo de Kuro? Il n'est pas encore à côté du PC 😄😄?",test/amazon_clarification_pairs_test.jsonl#pair_0075334,test
golden_195,conv_728523,AmazonHelp,unknown_or_ambiguous,Unknown or Ambiguous,,,medium,clarification,Won't be keeping after that and certainly avoiding from now on. #Rethink my shopping habits,"Identify that the customer message lacks specific order or issue details, refrain from guessing or hallucinating an issue, and ask a focused clarifying question.","Ask clarifying questions to identify whether inquiry relates to an order, account, or digital service; do NOT invent problem details or claim an action was taken.",Were you able to cancel the Audible? What happened on the call?,test/amazon_clarification_pairs_test.jsonl#pair_0027129,test
golden_196,conv_289060,AmazonHelp,unknown_or_ambiguous,Unknown or Ambiguous,,,hard,escalation,apparently this was left in my “back shed” and not thrown on the damp grass!! AWFUL service!! <URL>,"Identify that the customer message lacks specific order or issue details, refrain from guessing or hallucinating an issue, and ask a focused clarifying question.","Ask clarifying questions to identify whether inquiry relates to an order, account, or digital service; do NOT invent problem details or claim an action was taken.","I'm sorry about this, Philippa! That's not how we want our deliveries handled! Please contact us here:<URL>",test/amazon_escalation_pairs_test.jsonl#pair_0009993,test
golden_197,conv_757672,AmazonHelp,unknown_or_ambiguous,Unknown or Ambiguous,,,medium,clarification,what's going on with ? never had a single problem in 10 yrs. Now 3 errors in 2 weeks. Thinking of going elsewhere.,"Identify that the customer message lacks specific order or issue details, refrain from guessing or hallucinating an issue, and ask a focused clarifying question.","Ask clarifying questions to identify whether inquiry relates to an order, account, or digital service; do NOT invent problem details or claim an action was taken.",Oh no! We'd like to help. Without providing any sensitive info could you tell us more about the errors you're receiving?,test/amazon_clarification_pairs_test.jsonl#pair_0027923,test
golden_198,conv_389942,AmazonHelp,unknown_or_ambiguous,Unknown or Ambiguous,,,hard,escalation,"pull out the records with name, ask me to DM my number etc are ways to be intelligent and taking E2E ownership","Identify that the customer message lacks specific order or issue details, refrain from guessing or hallucinating an issue, and ask a focused clarifying question.","Ask clarifying questions to identify whether inquiry relates to an order, account, or digital service; do NOT invent problem details or claim an action was taken.",I get your disappointment. Kindly check for the response from the Social Media team here: <URL> ^MP (1/2),test/amazon_escalation_pairs_test.jsonl#pair_0014951,test
golden_199,conv_42530,AmazonHelp,unknown_or_ambiguous,Unknown or Ambiguous,,,hard,escalation,"Ich vermisse meine allmittwöchige Folge This is US. 
Weiß jemand, wann und wo ich sie finde? 😬","Identify that the customer message lacks specific order or issue details, refrain from guessing or hallucinating an issue, and ask a focused clarifying question.","Ask clarifying questions to identify whether inquiry relates to an order, account, or digital service; do NOT invent problem details or claim an action was taken.","Melde dich am besten bitte über <URL> bei unserem Kundenservice, damit wir das prüfen können. Gruß",test/amazon_escalation_pairs_test.jsonl#pair_0001253,test
golden_200,conv_969274,AmazonHelp,unknown_or_ambiguous,Unknown or Ambiguous,,,hard,escalation,"Hello still issue not resolved, if you cant run the company ask your ceo to shut down the company not to loot the money.","Identify that the customer message lacks specific order or issue details, refrain from guessing or hallucinating an issue, and ask a focused clarifying question.","Ask clarifying questions to identify whether inquiry relates to an order, account, or digital service; do NOT invent problem details or claim an action was taken.",Did you drop in your details through the secure link here: <URL> ?,test/amazon_escalation_pairs_test.jsonl#pair_0034617,test
